target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho,fdr_q
bimodal_score,consensus_median_ioi_s,24,0.5407567640741402,0.0063653093289149,0.5660788290058968,0.0039334872112098,0.5660788290058968,0.2569878311323736
bimodal_score,consensus_tempo_bpm,24,-0.5090988698332353,0.0110610706584072,-0.5660788290058968,0.0039334872112098,0.5660788290058968,0.2569878311323736
bimodal_score,consensus_mean_ioi_s,24,0.5136837632623262,0.0102426368182654,0.5404701785827617,0.006398743600731,0.5404701785827617,0.3408612845389458
bimodal_score,spectral_spread_Std,24,-0.4702981161621987,0.0203860718892967,-0.53437792214141,0.0071449903893081,0.53437792214141,0.3408612845389458
bimodal_score,spectral_rolloff95_Std,24,-0.438137121272531,0.0322374080360311,-0.5004353505395941,0.0127549708401032,0.5004353505395941,0.4374954998155397
bimodal_score,spectral_spectentropy_Std,24,-0.4177724917213876,0.0422167009192366,-0.4499566543112524,0.0273707791891042,0.4499566543112524,0.5394294706873175
bimodal_score,spectral_mfcc_Mean_13,24,0.282780406839478,0.1806031259263572,0.4395127861260783,0.0316378979548376,0.4395127861260783,0.5509784153173928
bimodal_score,spectral_flatness_Std,24,-0.3943493645934036,0.0565362626283215,-0.4273282732433751,0.0372688245744884,0.4273282732433751,0.5711787494788259
bimodal_score,Mel_subband_amplitude_std_9,24,-0.4469755128399846,0.0285387185260322,-0.4099218262680849,0.0466561694433975,0.4099218262680849,0.5820288558377744
bimodal_score,beat_sequence_cv_ioi,24,-0.4325553899575067,0.0347633329470059,-0.4012186027804398,0.0519958170412636,0.4012186027804398,0.5820288558377744
bimodal_score,beat_sequence_cv_ioi_pct,24,-0.4325553899575067,0.0347633329470059,-0.4012186027804398,0.0519958170412636,0.4012186027804398,0.5820288558377744
bimodal_score,Mel_subband_amplitude_mean_9,24,-0.4249720240020421,0.0384439433405468,-0.384682478153914,0.0634382111662471,0.384682478153914,0.5926963479989749
bimodal_score,n_participants_split,24,-0.3635113867948875,0.0807989900242716,-0.3778054974089204,0.0687294253377671,0.3778054974089204,0.596815009895041
bimodal_score,n_trials,24,-0.3635113867948875,0.0807989900242716,-0.3778054974089204,0.0687294253377671,0.3778054974089204,0.596815009895041
bimodal_score,spectral_ddmfcc_Mean_11,24,-0.3308055183835676,0.1143536354233498,-0.3620540970860367,0.0821139329589459,0.3620540970860367,0.6550018373236847
bimodal_score,spectral_spread_Mean,24,-0.350130887735734,0.093485862880993,-0.3585728076909786,0.085320413892768,0.3585728076909786,0.6562011954116986
bimodal_score,spectral_mfcc_Std_7,24,-0.5064233907336926,0.0115630921505756,-0.3533508735983916,0.0903053340960839,0.3533508735983916,0.6733636868468865
bimodal_score,Mel_subband_amplitude_mean_15,24,-0.3527404965561377,0.0909019256598943,-0.3289818478329853,0.1164855622113614,0.3289818478329853,0.7231592368958727
bimodal_score,spectral_dmfcc_Mean_5,24,0.1527791477313164,0.4760269601517175,0.3228895913916337,0.1238180453819484,0.3228895913916337,0.7359283072660784
bimodal_score,spectral_skewness_Std,24,-0.2861917221866601,0.1751754061610867,-0.3220192690428692,0.1248922590134787,0.3220192690428692,0.7359283072660784
bimodal_score,spectral_ddmfcc_Mean_9,24,-0.3461028314497233,0.0975812622328652,-0.3054831444163435,0.1466045077943416,0.3054831444163435,0.7725990490295522
bimodal_score,spectral_centroid_Std,24,-0.262867208369107,0.2146053800572303,-0.2985205656262274,0.1565051265424962,0.2985205656262274,0.7971995817253188
bimodal_score,spectral_dmfcc_Mean_10,24,0.145369679923029,0.4979242471268741,0.2967799209286984,0.1590521905229656,0.2967799209286984,0.8022779610202528
bimodal_score,spectral_mfcc_Std_8,24,0.0982176595196365,0.6479682297686757,0.2941689538824049,0.1629272404869787,0.2941689538824049,0.8037555562407727
bimodal_score,pitch_max,24,0.1642553131688294,0.4431065092863583,0.2871694377408284,0.1736408647000671,0.2871694377408284,0.8130896463088466
bimodal_score,rhythm_attack_time_Mean,24,0.482460782179675,0.0169529436514543,0.2854657303947597,0.1763209317170692,0.2854657303947597,0.820041757002776
bimodal_score,Mel_subband_amplitude_mean_1,24,0.3365163427037436,0.1078622040823406,0.2845954080459952,0.177701022231705,0.2845954080459952,0.8236682516956055
bimodal_score,spectral_irregularity_Std,24,-0.2356530381509004,0.2676317043848204,-0.2837250856972307,0.1790885720456278,0.2837250856972307,0.8263465898066995
bimodal_score,spectral_dmfcc_Mean_1,24,0.3116966327928974,0.1381524958311336,0.2741515398608211,0.1948476058468733,0.2741515398608211,0.8367814166671913
bimodal_score,Mel_subband_amplitude_std_11,24,0.2063844339521591,0.3332596228777984,0.2724108951632921,0.1978113163374603,0.2724108951632921,0.8367814166671913
bimodal_score,Mel_subband_amplitude_std_15,24,-0.3562327874477688,0.0875279965220578,-0.270670250465763,0.2008055416682244,0.270670250465763,0.8451079851803799
bimodal_score,Mel_subband_amplitude_std_1,24,0.3231707210166329,0.123472491922781,0.267188961070705,0.2068858728751156,0.267188961070705,0.8520184280141752
bimodal_score,Mel_subband_amplitude_mean_17,24,0.3490659172417243,0.0945559466097749,0.2663186387219405,0.2084251561395563,0.2663186387219405,0.8520184280141752
bimodal_score,pitch_min,24,-0.1342024833496915,0.5318422849868232,-0.262808633458209,0.2147113141075823,0.262808633458209,0.8520184280141752
bimodal_score,rhythm_tempo_Mean,24,-0.3094410363113606,0.1411793304804761,-0.2593560599318244,0.2210173613566576,0.2593560599318244,0.8520184280141752
bimodal_score,spectral_ddmfcc_Mean_4,24,0.3231944358621632,0.1234433746117633,0.2567450928855309,0.2258673877541474,0.2567450928855309,0.8520184280141752
bimodal_score,pitch_std,24,0.0908708579057412,0.6728170214982865,0.2558747705367664,0.2274996348102096,0.2558747705367664,0.8520184280141752
bimodal_score,notedensity_per_s,24,-0.2231183172591008,0.2946454519324287,-0.2550044481880018,0.2291396795562144,0.2550044481880018,0.8520184280141752
bimodal_score,ioi_mean_s,24,0.2246801696141769,0.2911900736917204,0.2550044481880018,0.2291396795562144,0.2550044481880018,0.8520184280141752
bimodal_score,duration_mean_s,24,0.2906398697737646,0.1682694238512072,0.2523934811417083,0.2341066670275298,0.2523934811417083,0.8520184280141752
bimodal_score,spectral_ddmfcc_Mean_10,24,-0.2931407525917396,0.1644712509757986,-0.2515231587929438,0.2357779685490445,0.2515231587929438,0.8520184280141752
bimodal_score,spectral_flatness_Mean,24,-0.2615602363030871,0.2169774045210722,-0.2506528364441793,0.2374570996869879,0.2506528364441793,0.8520184280141752
bimodal_score,Mel_subband_amplitude_mean_35,24,0.0828989791268404,0.7001602254446757,0.2497825140954148,0.2391440661743737,0.2497825140954148,0.8520184280141752
bimodal_score,rhythm_attack_time_Std,24,0.3689558873796935,0.0760265582805485,0.2402089682590051,0.2582192484311905,0.2402089682590051,0.8581304554988138
bimodal_score,duration_std_s,24,0.3407703787382314,0.1032059678211151,0.2402089682590051,0.2582192484311905,0.2402089682590051,0.8581304554988138
bimodal_score,duration_s,24,0.1623027546923293,0.4486205095819914,0.2393386459102406,0.2600006053765106,0.2393386459102406,0.8581304554988138
bimodal_score,duration_s_midi,24,0.1682750789471063,0.4318690478840534,0.2341167118176535,0.2708545094690495,0.2341167118176535,0.8662293403066105
bimodal_score,Mel_subband_amplitude_std_17,24,0.2189776774299471,0.3039291121180669,0.2288947777250665,0.2819928423892197,0.2288947777250665,0.8753261985475326
bimodal_score,Mel_subband_amplitude_std_23,24,-0.1741089116217093,0.4158370948692279,-0.2288947777250665,0.2819928423892197,0.2288947777250665,0.8753261985475326
bimodal_score,spectral_dmfcc_Mean_3,24,-0.2018026206180855,0.3443380009754242,-0.2254134883300084,0.2895764874009849,0.2254134883300084,0.8843237474616563
bimodal_score,simple_lowenergy_Mean,24,0.281957892336092,0.1819290030128668,0.2245431659812439,0.2914921568835568,0.2245431659812439,0.8843237474616563
bimodal_score,spectral_rolloff85_Std,24,-0.145251343444009,0.4982779614663432,-0.2245431659812439,0.2914921568835568,0.2245431659812439,0.8843237474616563
bimodal_score,spectral_dmfcc_Mean_6,24,0.1890032880886066,0.3764239760928359,0.2201915542374214,0.3011889889113003,0.2201915542374214,0.8843237474616563
bimodal_score,Mel_subband_amplitude_mean_37,24,0.071089135618371,0.7413315454325213,0.2193212318886568,0.3031520384647408,0.2193212318886568,0.8843237474616563
bimodal_score,tonal_keyclarity_Std,24,-0.1843719555773245,0.3884427184157879,-0.2140992977960698,0.3150958851803771,0.2140992977960698,0.8962799654426512
bimodal_score,spectral_mfcc_Mean_9,24,0.2664523170368722,0.2081882276358717,0.2106180084010118,0.3232158397267337,0.2106180084010118,0.9061557518751507
bimodal_score,spectral_mfcc_Std_1,24,-0.2991148274667337,0.1556421731818498,-0.2053960743084247,0.3356310838103268,0.2053960743084247,0.9061557518751507
bimodal_score,spectral_mfcc_Std_2,24,-0.2533688173863186,0.2322430010663483,-0.2045257519596602,0.3377276684890562,0.2045257519596602,0.9061557518751507
bimodal_score,spectral_mfcc_Std_11,24,-0.1806740832563508,0.3981930471582512,-0.2045257519596602,0.3377276684890562,0.2045257519596602,0.9061557518751507
bimodal_score,dynamics_rms_Mean,24,0.1604249291114898,0.4539574375501911,0.2036554296108956,0.3398320574854724,0.2036554296108956,0.9088685825927254
bimodal_score,Mel_subband_amplitude_mean_26,24,0.2640149302703894,0.212536765041461,0.2027851072621311,0.3419442435589789,0.2027851072621311,0.9109660236173186
bimodal_score,Mel_subband_amplitude_std_24,24,-0.1137411430586733,0.5966723374164344,-0.2027851072621311,0.3419442435589789,0.2027851072621311,0.9109660236173186
bimodal_score,Mel_subband_amplitude_mean_33,24,0.0555469823249655,0.7965648568156004,0.2019147849133666,0.3440642192130416,0.2019147849133666,0.9124410021060803
