stim_name,wtc_code,beat_index,optimized_crowd_beat_s
track11,wtc1p15,41,14.975005469395626
track11,wtc1p15,42,15.27000543793191
track11,wtc1p15,43,15.64500798683255
track11,wtc1p15,44,15.94501513377171
track11,wtc1p15,45,16.277519933317972
track11,wtc1p15,46,16.610024732864233
track11,wtc1p15,47,16.940037046373305
track11,wtc1p15,48,17.27004935988238
track11,wtc1p15,49,17.615055668403926
track11,wtc1p15,50,17.960061976925477
track11,wtc1p15,51,18.27500005106735
track11,wtc1p15,52,18.66995816476831
track11,wtc1p15,53,18.93245328863493
track11,wtc1p15,54,19.19494841250155
track11,wtc1p15,55,19.53000113108869
track11,wtc1p15,56,19.859986013358952
track11,wtc1p15,57,20.210001291221147
track11,wtc1p15,58,20.525055406611767
track11,wtc1p15,59,20.814986108342584
track11,wtc1p15,60,21.15249498894439
track11,wtc1p15,61,21.4900038695462
track11,wtc1p15,62,21.80500763677471
track11,wtc1p15,63,22.09004978157133
track11,wtc1p15,64,22.404973938472413
track11,wtc1p15,65,22.765018027242235
track11,wtc1p15,66,23.08489483080414
track11,wtc1p15,67,23.39244977894731
track11,wtc1p15,68,23.700004727090484
track11,wtc1p15,69,24.045006781628828
track11,wtc1p15,70,24.32503847428072
track11,wtc1p15,71,24.680009597364336
track11,wtc1p15,72,24.98005838825021
track11,wtc1p15,73,25.285016082496625
track11,wtc1p15,74,25.595068914091584
track11,wtc1p15,75,25.920036139362843
track11,wtc1p15,76,26.26500632796862
track11,wtc1p15,77,26.555024454183126
track11,wtc1p15,78,26.85509737993885
track11,wtc1p15,79,27.170029985072674
track11,wtc1p15,80,27.490012834739574
track11,wtc1p15,81,27.810053840042077
track11,wtc1p15,82,28.18003091614063
track11,wtc1p15,83,28.48004490265477
track11,wtc1p15,84,28.80999889404223
track11,wtc1p15,85,29.13673247295678
track11,wtc1p15,86,29.46346605187133
track11,wtc1p15,87,29.790013411708085
track12,wtc1p04,1,0.5099957638738335
track12,wtc1p04,2,1.1350005011594604
track12,wtc1p04,3,2.0253891709819296
track12,wtc1p04,4,2.5428233444867434
track12,wtc1p04,5,3.0602575179915568
track12,wtc1p04,6,3.9949996704191064
track12,wtc1p04,7,4.610001581128099
track12,wtc1p04,8,5.514999650957414
track12,wtc1p04,9,6.449999646312892
track12,wtc1p04,10,7.375000127413349
track12,wtc1p04,11,8.02000170378324
track12,wtc1p04,12,8.614975324494633
track12,wtc1p04,13,9.180040466406112
track12,wtc1p04,14,9.829995219102459
track12,wtc1p04,15,10.454999956388086
track12,wtc1p04,16,11.009638316171538
track12,wtc1p04,17,11.595003091700173
track12,wtc1p04,18,12.200000074495744
track12,wtc1p04,19,12.83396883520391
track12,wtc1p04,20,13.555000668881924
track12,wtc1p04,21,14.17001096120909
track12,wtc1p04,22,14.750029868187655
track12,wtc1p04,23,15.295000018438603
track12,wtc1p04,24,15.92027870160643
track12,wtc1p04,25,16.515000543443684
track12,wtc1p04,26,17.200000100819718
track12,wtc1p04,27,17.79499986026017
track12,wtc1p04,28,18.33499666420637
track12,wtc1p04,29,18.978539269508772
track12,wtc1p04,30,19.48000089091309
track12,wtc1p04,31,20.215000333665333
track12,wtc1p04,32,20.84272837179198
track12,wtc1p04,33,21.440000922064954
track12,wtc1p04,34,22.05500034022345
track12,wtc1p04,35,22.660000394960786
track12,wtc1p04,36,23.369979989898596
track12,wtc1p04,37,24.120003486204215
track12,wtc1p04,38,24.724999367631284
track12,wtc1p04,39,25.313013065726164
track12,wtc1p04,40,25.935001664173893
track12,wtc1p04,41,26.526067088749443
track12,wtc1p04,42,27.210000262231645
track12,wtc1p04,43,27.894999950413755
track12,wtc1p04,44,28.58179344524742
track12,wtc1p04,45,29.185019716416665
track12,wtc1p04,46,29.818789177659266
track13,wtc1p15,1,0.3041790832348279
track13,wtc1p15,2,0.7226544066063059
track13,wtc1p15,3,1.1411297299777838
track13,wtc1p15,4,1.5596050533492618
track13,wtc1p15,5,1.9780803767207398
track13,wtc1p15,6,2.3965557000922177
track13,wtc1p15,7,2.8150310234636957
track13,wtc1p15,8,3.1380283036621157
track13,wtc1p15,9,3.4610255838605357
track13,wtc1p15,10,4.087530457753256
track13,wtc1p15,11,4.665660407462135
track13,wtc1p15,12,5.213335759889205
track13,wtc1p15,13,5.789954268853744
track13,wtc1p15,14,6.398647181191804
track13,wtc1p15,15,7.02326815295923
track13,wtc1p15,16,7.344957441603611
track13,wtc1p15,17,7.666646730247993
track13,wtc1p15,18,7.9907565057568135
track13,wtc1p15,19,8.314866281265633
track13,wtc1p15,20,8.63709150586417
track13,wtc1p15,21,8.959316730462705
track13,wtc1p15,22,9.581559800020596
track13,wtc1p15,23,10.134608775843924
track13,wtc1p15,24,10.612729217851046
track13,wtc1p15,25,11.099496667396636
track13,wtc1p15,26,11.651220857655753
track13,wtc1p15,27,12.228116682153264
track13,wtc1p15,28,12.754652157087515
track13,wtc1p15,29,13.189814526089986
track13,wtc1p15,30,13.56094981104071
track13,wtc1p15,31,13.902751513990747
track13,wtc1p15,32,14.238319144554806
track13,wtc1p15,33,14.572191250463085
track13,wtc1p15,34,14.903251030865906
track13,wtc1p15,35,15.234330722423797
track13,wtc1p15,36,15.572659946434914
track13,wtc1p15,37,15.94255456639417
track13,wtc1p15,38,16.38328538811004
track13,wtc1p15,39,16.913206376927754
track13,wtc1p15,40,17.461296836493275
track13,wtc1p15,41,17.9518403752784
track13,wtc1p15,42,18.372007208597026
track13,wtc1p15,43,18.744411745332364
track13,wtc1p15,44,19.110995530087695
track13,wtc1p15,45,19.51200259385915
track13,wtc1p15,46,19.935668156903716
track13,wtc1p15,47,20.327891133291935
track13,wtc1p15,48,20.686013965856894
track13,wtc1p15,49,21.024223923717763
track13,wtc1p15,50,21.357174080260588
track13,wtc1p15,51,21.720100380233216
track13,wtc1p15,52,22.155714834964513
track13,wtc1p15,53,22.665692316618937
track13,wtc1p15,54,23.16517101936438
track13,wtc1p15,55,23.58195483278871
track13,wtc1p15,56,23.9301085326465
track13,wtc1p15,57,24.24839877801617
track13,wtc1p15,58,24.55968046972525
track13,wtc1p15,59,24.878890116344206
track13,wtc1p15,60,25.206536258376893
track13,wtc1p15,61,25.53906236012462
track13,wtc1p15,62,25.87910117123237
track13,wtc1p15,63,26.23455648172355
track13,wtc1p15,64,26.62386372453924
track13,wtc1p15,65,27.025936977692282
track13,wtc1p15,66,27.392338302477416
track13,wtc1p15,67,27.740154325627476
track13,wtc1p15,68,28.101851678150343
track13,wtc1p15,69,28.52655270538396
track13,wtc1p15,70,29.037608868816463
track13,wtc1p15,71,29.595000034641053
track14,wtc1p17,1,0.13543765548271525
track14,wtc1p17,2,0.6326781606128629
track14,wtc1p17,3,1.1299186657430105
track14,wtc1p17,4,1.627159170873158
track14,wtc1p17,5,2.124399676003306
track14,wtc1p17,6,2.6216401811334533
track14,wtc1p17,7,3.1188806862636014
track14,wtc1p17,8,3.616121191393749
track14,wtc1p17,9,4.113361696523897
track14,wtc1p17,10,4.610602201654045
track14,wtc1p17,11,5.107842706784192
track14,wtc1p17,12,5.60508321191434
track14,wtc1p17,13,6.102323717044487
track14,wtc1p17,14,6.599564222174635
track14,wtc1p17,15,7.096804727304782
track14,wtc1p17,16,7.59404523243493
track14,wtc1p17,17,8.091285737565078
track14,wtc1p17,18,8.588526242695226
track14,wtc1p17,19,9.085766747825375
track14,wtc1p17,20,9.583007252955522
track14,wtc1p17,21,10.080247758085669
track14,wtc1p17,22,10.577488263215816
track14,wtc1p17,23,11.074728768345963
track14,wtc1p17,24,11.57196927347611
track14,wtc1p17,25,12.06920977860626
track14,wtc1p17,26,12.566450283736408
track14,wtc1p17,27,13.063690788866555
track14,wtc1p17,28,13.560931293996703
track14,wtc1p17,29,14.05817179912685
track14,wtc1p17,30,14.555412304256997
track14,wtc1p17,31,15.052652809387144
track14,wtc1p17,32,15.549893314517291
track14,wtc1p17,33,16.047133819647442
track14,wtc1p17,34,16.54437432477759
track14,wtc1p17,35,17.041614829907736
track14,wtc1p17,36,17.538855335037884
track14,wtc1p17,37,18.03609584016803
track14,wtc1p17,38,18.533336345298178
track14,wtc1p17,39,19.030576850428325
track14,wtc1p17,40,19.527817355558476
track14,wtc1p17,41,20.025057860688623
track14,wtc1p17,42,20.52229836581877
track14,wtc1p17,43,21.019538870948917
track14,wtc1p17,44,21.516779376079064
track14,wtc1p17,45,22.01401988120921
track14,wtc1p17,46,22.51126038633936
track14,wtc1p17,47,23.008500891469506
track14,wtc1p17,48,23.505741396599653
track14,wtc1p17,49,24.002981901729804
track14,wtc1p17,50,24.50022240685995
track14,wtc1p17,51,24.997462911990098
track14,wtc1p17,52,25.494703417120245
track14,wtc1p17,53,25.991943922250393
track14,wtc1p17,54,26.48918442738054
track14,wtc1p17,55,26.986424932510687
track14,wtc1p17,56,27.483665437640838
track14,wtc1p17,57,27.980905942770985
track14,wtc1p17,58,28.478146447901132
track14,wtc1p17,59,28.97538695303128
track14,wtc1p17,60,29.472627458161426
track14,wtc1p17,61,29.969867963291573
track15,wtc1p03,1,0.07999522099615408
track15,wtc1p03,2,0.5449962640004262
track15,wtc1p03,3,1.0099973070046984
track15,wtc1p03,4,1.4749983500089705
track15,wtc1p03,5,1.9399993930132426
track15,wtc1p03,6,2.405000436017515
track15,wtc1p03,7,2.849999381819362
track15,wtc1p03,8,3.2999988695456084
track15,wtc1p03,9,3.745000641407427
track15,wtc1p03,10,4.189994323165575
track15,wtc1p03,11,4.630000581860527
track15,wtc1p03,12,5.11000010307734
track15,wtc1p03,13,5.525000490157598
track15,wtc1p03,14,5.990001533161871
track15,wtc1p03,15,6.5649981952308725
track15,wtc1p03,16,7.069998242600221
track15,wtc1p03,17,7.689992060901841
track15,wtc1p03,18,8.090000040364654
track15,wtc1p03,19,8.550001508011794
track15,wtc1p03,20,8.939998056290099
track15,wtc1p03,21,9.4050032019643
track15,wtc1p03,22,9.864998267902969
track15,wtc1p03,23,10.305000358141506
track15,wtc1p03,24,10.72500421540085
track15,wtc1p03,25,11.155006183988139
track15,wtc1p03,26,11.711162068451689
track15,wtc1p03,27,12.098078494253231
track15,wtc1p03,28,12.484994920054774
track15,wtc1p03,29,13.069999130794626
track15,wtc1p03,30,13.659998589481946
track15,wtc1p03,31,14.214998271950858
track15,wtc1p03,32,14.665001722697367
