target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho
max_tap_count_per_100ms_bin,active_note_count,2880,0.3617496273706191,9.142760766771905e-90,0.2833423824954585,2.6110355157010434e-54,0.2833423824954585
max_tap_count_per_100ms_bin,mtb_n_note_onsets,2880,0.31661375405002473,4.527039851510313e-68,0.26079217140772687,5.4337291495796225e-46,0.26079217140772687
max_tap_count_per_100ms_bin,mtb_note_onset_density_per_s,2880,0.31661375405002473,4.527039851510313e-68,0.26079217140772687,5.4337291495796225e-46,0.26079217140772687
max_tap_count_per_100ms_bin,n_note_onsets,2880,0.3164624666240102,5.278871330981936e-68,0.2606336154296801,6.177252407915071e-46,0.2606336154296801
max_tap_count_per_100ms_bin,note_onset_density_per_s,2880,0.3164624666240102,5.278871330981936e-68,0.2606336154296801,6.177252407915071e-46,0.2606336154296801
max_tap_count_per_100ms_bin,mtb_pitch_std,2874,0.25423337896802345,1.2432495375179512e-43,0.23894953404467545,1.338936159144147e-38,0.23894953404467545
max_tap_count_per_100ms_bin,mean_midi_ioi_s,2809,-0.2665533002534962,6.711371180789385e-47,-0.23771212271472783,2.2125388824086156e-37,0.23771212271472783
max_tap_count_per_100ms_bin,mtb_ioi_mean_s,2809,-0.2669506848659111,4.864590833101064e-47,-0.2376735269580365,2.274122593137821e-37,0.2376735269580365
max_tap_count_per_100ms_bin,std_pitch,2809,0.2418316782068481,1.147963541358831e-38,0.21899262551327578,7.556638870597143e-32,0.21899262551327578
max_tap_count_per_100ms_bin,spectral_centroid_hz_mean,2880,-0.26380290632272646,4.679251457016875e-47,-0.20565437514377724,7.066396861704012e-29,0.20565437514377724
max_tap_count_per_100ms_bin,mtb_ioi_cv,2702,0.20625107946367635,2.4068057893365282e-27,0.20238902521235178,2.2652398973580875e-26,0.20238902521235178
max_tap_count_per_100ms_bin,cv_midi_ioi,2702,0.20528829644250873,4.226828286056193e-27,0.2017552577352813,3.258487485363659e-26,0.2017552577352813
max_tap_count_per_100ms_bin,spectral_bandwidth_hz_mean,2880,-0.2510329605465169,1.2358903825826285e-42,-0.19552495586309426,3.287983304338519e-26,0.19552495586309426
max_tap_count_per_100ms_bin,spectral_bandwidth_hz_std,2880,-0.23299452135599352,8.327331079751388e-37,-0.17747435204272707,8.277599789072598e-22,0.17747435204272707
max_tap_count_per_100ms_bin,mir_centroid,2880,-0.20476480264850072,1.2281439348447175e-28,-0.17012227783541045,3.8259580570476203e-20,0.17012227783541045
max_tap_count_per_100ms_bin,spectral_centroid_hz_std,2880,-0.20841738773819846,1.2487484924762617e-29,-0.16211854712426266,2.052141680763653e-18,0.16211854712426266
max_tap_count_per_100ms_bin,spectral_rolloff_hz_std,2880,-0.12821496664272616,4.975575713967776e-12,-0.13887262707309592,7.113975326088136e-14,0.13887262707309592
max_tap_count_per_100ms_bin,mtb_ioi_std_s,2809,0.1325699082842492,1.7355496314939858e-12,0.13745704939004594,2.540751945555946e-13,0.13745704939004594
max_tap_count_per_100ms_bin,spectral_rolloff_hz_mean,2880,-0.1669530445332718,1.8960657349746244e-19,-0.1295537187329262,2.9730209147591287e-12,0.1295537187329262
max_tap_count_per_100ms_bin,mtb_duration_std_s,2874,0.052791632491979906,0.004641919094578629,0.12846694559115632,4.753829147757689e-12,0.12846694559115632
max_tap_count_per_100ms_bin,rms_mean,2880,0.13956136648769968,5.3434336602389865e-14,0.11757216659642006,2.470653949986764e-10,0.11757216659642006
max_tap_count_per_100ms_bin,mir_roughness,2880,0.12521268266573732,1.548783132876749e-11,0.11688858526651533,3.138977529023903e-10,0.11688858526651533
max_tap_count_per_100ms_bin,mir_rms,2880,0.13346375578054118,6.408280545973885e-13,0.11390614190575758,8.779526922443704e-10,0.11390614190575758
max_tap_count_per_100ms_bin,mir_brightness,2880,-0.1291070475917855,3.5324320316875344e-12,-0.07812988937132549,2.6989321467953808e-05,0.07812988937132549
max_tap_count_per_100ms_bin,rms_std,2880,0.05597950827104754,0.0026538174702373176,0.07196942456343824,0.00011080677778405034,0.07196942456343824
max_tap_count_per_100ms_bin,onset_strength_mean,2880,0.041062412209644836,0.02755157066876599,0.058476103002111125,0.001692472385590408,0.058476103002111125
max_tap_count_per_100ms_bin,zero_crossing_rate_std,2880,-0.07287273777243479,9.067864666737167e-05,-0.05589117833248178,0.0026955558077751446,0.05589117833248178
max_tap_count_per_100ms_bin,mean_velocity,2874,-0.07591137660672634,4.627315517680071e-05,-0.05058553764598533,0.0066791410810617645,0.05058553764598533
max_tap_count_per_100ms_bin,mean_pitch,2874,-0.0672411663533515,0.00030940744789908944,-0.04596909319578803,0.013715857485535818,0.04596909319578803
max_tap_count_per_100ms_bin,mtb_pitch_mean,2874,-0.06716589310244658,0.0003142674859794577,-0.0456439641917695,0.014398283692901402,0.0456439641917695
max_tap_count_per_100ms_bin,onset_strength_std,2880,0.02819349771141302,0.13036459486753757,0.04258467590853349,0.02229066625833397,0.04258467590853349
max_tap_count_per_100ms_bin,mtb_duration_mean_s,2874,-0.010485944923118138,0.5741710244832479,0.03835851145809103,0.03975837984656947,0.03835851145809103
