emotion_term,target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,spearman_fdr_q,abs_spearman_rho
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_9,24,0.4768020467814441,0.018486322073600264,0.4452173913043478,0.029245989362288102,0.155715132550561,0.4452173913043478
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_12,24,0.5062816278682085,0.01159020754690493,0.4417391304347826,0.030686519885684025,0.15908537940736192,0.4417391304347826
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_11,24,0.5646954367574081,0.004042233453306292,0.4391304347826086,0.031803626532431635,0.16064908786894952,0.4391304347826086
happy,emotion_rating_mean__happy,tonal_mode_Mean,24,0.36300315267975536,0.08125576269229441,0.43304347826086953,0.034536379264078446,0.17009166787558633,0.43304347826086953
happy,emotion_rating_mean__happy,spectral_ddmfcc_Mean_10,24,0.45595723968216273,0.025136106821854284,0.4234782608695652,0.03920394759394157,0.1881053327510737,0.4234782608695652
happy,emotion_rating_mean__happy,rhythm_attack_slope_Std,24,-0.39429202500888005,0.05657541215902863,-0.42173913043478256,0.04010367500276698,0.1881053327510737,0.42173913043478256
happy,emotion_rating_mean__happy,spectral_dmfcc_Mean_7,24,0.3682943416195334,0.07659475174918134,0.4139130434782608,0.04435569219052743,0.20321096189613727,0.4139130434782608
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_23,24,0.40559809337651254,0.04925250934949267,0.4060869565217391,0.04895342898055787,0.2191778524811341,0.4060869565217391
happy,emotion_rating_mean__happy,spectral_roughness_Std,24,-0.425967363011554,0.03794402442205512,-0.40347826086956523,0.05056591564642587,0.22136634182990877,0.40347826086956523
happy,emotion_rating_mean__happy,spectral_mfcc_Mean_5,24,-0.4429029471436594,0.030198354960250254,-0.3991304347826086,0.053344962412252665,0.22845559989595166,0.3991304347826086
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_2,24,-0.4727381094402037,0.019655647538315113,-0.3921739130434782,0.058036338870250594,0.24325869696679503,0.3921739130434782
happy,emotion_rating_mean__happy,spectral_mfcc_Mean_6,24,-0.4225098512108506,0.03970296073573388,-0.38869565217391305,0.060498404649825706,0.24829553575032634,0.38869565217391305
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_10,24,0.44095783274313854,0.031017754091049756,0.3852173913043478,0.06304015267072927,0.2510772700650465,0.3852173913043478
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_20,24,0.4650773390173207,0.02202290915618419,0.3834782608695652,0.06434139809221924,0.2510772700650465,0.3834782608695652
happy,emotion_rating_mean__happy,pitch_mean,24,0.45123733811876604,0.026880954630956858,0.38260869565217387,0.06499969935694097,0.2510772700650465,0.38260869565217387
happy,emotion_rating_mean__happy,spectral_centroid_Mean,24,0.4139300483441122,0.044346084880054454,0.3808695652173913,0.06633178121385934,0.2512954019063517,0.3808695652173913
happy,emotion_rating_mean__happy,spectral_brightness_Mean,24,0.4024154486193391,0.051234594827423666,0.37913043478260866,0.06768466488200442,0.25158262229726175,0.37913043478260866
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_27,24,0.2926587311398642,0.1651985999116874,0.3739130434782608,0.07187007376805954,0.25999122343069053,0.3739130434782608
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_3,24,-0.41909026426755863,0.04150523598174004,-0.37304347826086953,0.07258638217608111,0.25999122343069053,0.37304347826086953
happy,emotion_rating_mean__happy,spectral_mfcc_Mean_8,24,0.45845740806869467,0.024249458937644804,0.36695652173913035,0.0777536160285957,0.26729049337606176,0.36695652173913035
happy,emotion_rating_mean__happy,spectral_mfcc_Mean_9,24,0.280406630416439,0.1844478431704486,0.3652173913043478,0.07927989061008901,0.26729049337606176,0.3652173913043478
happy,emotion_rating_mean__happy,rhythm_attack_time_Std,24,-0.3611274616895931,0.08295840437803709,-0.3643478260869565,0.08005146755932814,0.26729049337606176,0.3643478260869565
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_14,24,0.4085661534448004,0.04745843531318613,0.3643478260869565,0.08005146755932814,0.26729049337606176,0.3643478260869565
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_28,24,0.23714816759861865,0.26451895157399924,0.35913043478260864,0.08480057608167486,0.27842855813483247,0.35913043478260864
happy,emotion_rating_mean__happy,rhythm_attack_slope_Mean,24,-0.3018024443011836,0.15178128725492435,-0.35130434782608694,0.0923172546101079,0.28950725641693786,0.35130434782608694
happy,emotion_rating_mean__happy,spectral_mfcc_Mean_1,24,-0.3803217575135648,0.06675567182886441,-0.3504347826086956,0.09318217165981711,0.28950725641693786,0.3504347826086956
happy,emotion_rating_mean__happy,spectral_mfcc_Mean_2,24,-0.43869005559695884,0.03199536331668719,-0.34956521739130436,0.09405311883595951,0.28950725641693786,0.34956521739130436
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_19,24,0.42375822393320006,0.03906061119610128,0.34956521739130436,0.09405311883595951,0.28950725641693786,0.34956521739130436
happy,emotion_rating_mean__happy,spectral_dmfcc_Mean_9,24,-0.3257734615521084,0.12030647706824023,-0.34695652173913033,0.09670236783045821,0.2906343627478763,0.34695652173913033
happy,emotion_rating_mean__happy,spectral_brightness_Std,24,0.27164046292382543,0.19913283064514425,0.3460869565217391,0.09759766185158254,0.2906343627478763,0.3460869565217391
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_12,24,0.3484975935443947,0.09513071955394649,0.34434782608695647,0.09940670099301671,0.2906343627478763,0.34434782608695647
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_38,24,-0.07200106186426075,0.7381260877580366,-0.34347826086956523,0.10032049069469841,0.2906343627478763,0.34347826086956523
happy,emotion_rating_mean__happy,spectral_roughness_Mean,24,-0.3867168647791465,0.0619345367312747,-0.33652173913043476,0.10785620119274743,0.3062693311601506,0.33652173913043476
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_2,24,-0.38497253538687753,0.06322212468186827,-0.3356521739130434,0.10882666589446974,0.3062693311601506,0.3356521739130434
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_7,24,0.22014814943947147,0.30128670335924057,0.33391304347826084,0.11078683255713415,0.30739445089796374,0.33391304347826084
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_40,24,-0.3764650168130016,0.06979893182888669,-0.32695652173913037,0.11888708485840496,0.32528827384869136,0.32695652173913037
happy,emotion_rating_mean__happy,spectral_dmfcc_Mean_11,24,0.34589064638473704,0.09780062958186968,0.31565217391304345,0.1329572125391265,0.3588023406877798,0.31565217391304345
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_29,24,0.3291568815931152,0.11627969249252453,0.3095652173913043,0.14101146711310472,0.3747351317989371,0.3095652173913043
happy,emotion_rating_mean__happy,spectral_mfcc_Mean_7,24,0.3161951688609498,0.13225516510210394,0.3078260869565217,0.14337537555018112,0.3747351317989371,0.3078260869565217
