target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho,fdr_q
max_unique_participants_per_100ms_bin,rms_std,2880,0.0556527909735261,0.0028112103933554,0.0708557913353279,0.0001414300847427,0.0708557913353279,0.00034886087569866
max_unique_participants_per_100ms_bin,onset_strength_mean,2880,0.0402628589214403,0.0307208516821541,0.0588942236241405,0.0015670659903539,0.0588942236241405,0.0033268040287021323
max_unique_participants_per_100ms_bin,zero_crossing_rate_std,2880,-0.0730315834036202,8.751721534436469e-05,-0.0556221960578639,0.002826377133777,0.0556221960578639,0.0055778141409638824
max_unique_participants_per_100ms_bin,mean_velocity,2874,-0.0759202234594264,4.617859911885335e-05,-0.0510408269515578,0.0062025474776686,0.0510408269515578,0.01085445808592005
max_unique_participants_per_100ms_bin,mean_pitch,2874,-0.0668589846842475,0.0003348320270964,-0.0460051165355808,0.0136420322895443,0.0460051165355808,0.021661018833864468
max_unique_participants_per_100ms_bin,mtb_pitch_mean,2874,-0.0667946824924483,0.000339297124533,-0.0456999112361952,0.0142787640020203,0.0456999112361952,0.02241333258498944
max_unique_participants_per_100ms_bin,onset_strength_std,2880,0.0280520704140631,0.1323048695995561,0.0432118181799238,0.020391457997773,0.0432118181799238,0.031625075577384476
max_unique_participants_per_100ms_bin,mtb_duration_mean_s,2874,-0.0103630491861298,0.5786667778233535,0.0373349512815145,0.0453554839534205,0.0373349512815145,0.06562609130690451
max_unique_participants_per_100ms_bin,mean_note_duration_s,2874,-0.0106302336830326,0.5689138688239498,0.0370055885700525,0.047292091947204,0.0370055885700525,0.06804806563514353
max_unique_participants_per_100ms_bin,mtb_approx_polyphony,2880,0.0112820184207443,0.545037435975824,0.0135898300492929,0.4659870607897459,0.0135898300492929,0.5300333326314942
max_unique_participants_per_100ms_bin,approx_polyphony,2874,0.0063224499140593,0.7347599606138493,0.0091627738256307,0.6234192476064353,0.0091627738256307,0.6870875962981564
max_unique_participants_per_100ms_bin,zero_crossing_rate_mean,2880,-0.0058547035545984,0.7534734505859721,-0.0050956216865314,0.7845897047766116,0.0050956216865314,0.8193900545852516
optimizer_beat_density_per_s,mean_pitch,2874,0.0937943570641065,4.723727815871384e-07,0.0892722474171482,1.640197025102226e-06,0.0892722474171482,5.130933988717512e-06
optimizer_beat_density_per_s,mtb_pitch_mean,2874,0.0937080462835983,4.839942294989537e-07,0.089263007577088,1.6442761431025232e-06,0.089263007577088,5.130933988717512e-06
optimizer_beat_density_per_s,zero_crossing_rate_mean,2880,0.0609986710545348,0.0010560173424212,0.068919646437432,0.0002144027570023,0.068919646437432,0.0005189748977906139
optimizer_beat_density_per_s,mean_velocity,2874,0.0641925432122253,0.0005744540261648,0.0610211084312199,0.001064311398889,0.0610211084312199,0.002376350450967681
optimizer_beat_density_per_s,mir_brightness,2880,0.0613466393688691,0.0009881485064939,0.0590332500405593,0.0015273007021459,0.0590332500405593,0.0032691808417833726
optimizer_beat_density_per_s,spectral_rolloff_hz_mean,2880,0.0418881665387751,0.0245783801889873,0.0584233020148479,0.0017089488386677,0.0584233020148479,0.0035694979775397926
optimizer_beat_density_per_s,mir_centroid,2880,0.0385367719166897,0.0386427934994497,0.0550824116667334,0.0031065402739361,0.0550824116667334,0.006004432320518283
optimizer_beat_density_per_s,mir_rms,2880,0.0508048575072432,0.0063902918013482,0.0523253372761946,0.0049730018372029,0.0523253372761946,0.00905729426743283
optimizer_beat_density_per_s,rms_mean,2880,0.0488515990148586,0.0087395084970977,0.0511377103070242,0.0060521568665504,0.0511377103070242,0.010663324002969753
optimizer_beat_density_per_s,zero_crossing_rate_std,2880,0.0360990203516446,0.0527371480376811,0.0476216232389819,0.0105887631680165,0.0476216232389819,0.017248362644756435
optimizer_beat_density_per_s,mtb_duration_mean_s,2874,0.0282207890208427,0.1303937140836391,0.0355038358539522,0.0570246300186137,0.0355038358539522,0.08026836508054863
optimizer_beat_density_per_s,mean_note_duration_s,2874,0.0280601914670204,0.1325967700991304,0.0354258222308959,0.0575726851046269,0.0354258222308959,0.08060175914647767
optimizer_beat_density_per_s,spectral_centroid_hz_mean,2880,0.0260356040662708,0.1624594804939388,0.0341589425433706,0.0668174006810204,0.0341589425433706,0.09205163178927811
optimizer_beat_density_per_s,mir_roughness,2880,0.0285029832379682,0.1261957280410803,0.0341096838122544,0.0672117235605809,0.0341096838122544,0.09210495450894421
optimizer_beat_density_per_s,mtb_pitch_std,2874,0.0176073414087146,0.3453808321506879,0.0313449263095955,0.0929429363950237,0.0313449263095955,0.12281745166485275
optimizer_beat_density_per_s,std_pitch,2809,0.0179171896931852,0.3424860603448257,0.0299165167363342,0.1129153448212765,0.0299165167363342,0.1484521538513229
optimizer_beat_density_per_s,spectral_bandwidth_hz_mean,2880,-0.019854111955935,0.2868189634132486,-0.0284338397771419,0.1271179917568579,0.0284338397771419,0.16379880529863777
