participant_id,trial_id,stim_name,wtc_code,emotion_term,trial_mean_rating,trial_sd_rating,trial_min_rating,trial_max_rating,trial_final_rating,n_samples,completed_audio,audio_duration_s,response_duration_s,missed_sample_count,familiarity,enjoyment,playback_difficulty,trial_order,istc_mean_max_unique_per_sec,mean_tap_count_per_100ms_bin,mean_unique_participants_per_100ms_bin,tapping_study_n_participants,duration_s,simple_lowenergy_Mean,simple_brightness_Mean,simple_roughness_Mean,simple_centroid_Mean,rhythm_tempo_Mean,dynamics_rms_Mean,notedensity_per_s,pitch_mean,pitch_std,ioi_mean_s,ioi_cv,beta_perf,beta_score
22,257,track20,wtc2p24,happy,3.7126436781609193,0.9385092026521836,1.0,5.0,2.0,522,True,131.46189999997617,211.3572000000477,0.0,,,,11.0,8.092307692307692,2.5017182130584192,2.4990454371897672,12,130.401520833333,0.543624161073825,0.10723986271948,514.276701417101,842.748080238012,117.337631892261,0.924875317629147,6.90321122593636,62.4235159817352,9.00830572754317,0.144860119047619,0.879273275163003,-0.44,-0.3163
22,264,track11,wtc1p15,happy,3.954081632653061,1.4296973584964332,1.0,5.0,5.0,196,True,49.94629999995232,73.58560000002385,0.0,,,,12.0,5.568627450980392,2.5684931506849313,2.567514677103718,11,48.8502708333333,0.583205325140809,0.135362059647791,598.935581038626,892.146793708488,150.487594915309,0.909171933973928,13.0615153370817,62.7042483660131,10.3160743236218,0.0765607951445719,0.555419596662472,-0.2187,-0.2511
23,210,track4,wtc2f06,calm,3.3168103448275863,1.047911508586465,1.0,5.0,4.0,464,True,117.5695,148.56969999998807,0.0,,,,1.0,6.310924369747899,1.9564489112227803,1.9556113902847572,11,115.588895833333,0.548247511899611,0.13921928674826,577.725350736037,888.42808617413,123.883915101728,0.877429340471768,7.16077664478289,61.8129675810474,10.1837025032943,0.139649656679149,0.897374650732673,-0.9994,-0.9258
23,218,track22,wtc2f07,calm,3.9085872576177287,0.6749143556806658,1.0,5.0,4.0,361,True,92.02069999998808,93.18539999997616,0.0,,,,2.0,6.870967741935484,1.4614147909967845,1.4614147909967845,11,89.9877708333333,0.563368538076709,0.12709248841586,564.293426211306,909.259629248626,129.13666805186,0.887622808979865,8.18259525325088,62.6107954545455,8.89078333921394,0.122210615220484,1.14938215047034,-0.8852,-0.9718
23,221,track1,wtc1p15,calm,2.0676328502415457,0.7408114813867683,1.0,3.0,2.0,207,True,52.70660000002384,53.4155,0.0,,,,3.0,5.622641509433962,2.5419776119402986,2.541044776119403,11,51.6315,0.539728682170543,0.193816587729097,169.656858023745,1125.76869675832,148.514903024648,0.871966536041874,12.5624541477597,62.6384742951907,10.2690700485348,0.0796022805924695,0.652187943634647,-0.2186,-0.2511
23,225,track5,wtc2p01,calm,3.57001647446458,0.5953259913961215,1.0,4.0,4.0,607,True,152.488,475.9681999999881,0.0,,,,4.0,5.9605263157894735,1.581806282722513,1.581806282722513,11,151.491166666667,0.55694948827996,0.283303717699768,198.719283777331,1372.87847073573,104.113011808584,0.865894219601511,5.59212796979665,61.9142512077295,10.5704815792427,0.178822803305119,0.771021857746449,-0.3205,-0.1693
23,243,track18,wtc2p01,calm,3.402417962003454,0.7122708638453749,1.0,5.0,4.0,579,True,145.38710000002385,146.61360000002384,0.0,,,,5.0,6.8493150684931505,1.7416382252559728,1.7416382252559728,10,144.397875,0.58468998960859,0.241899179416088,303.735907109027,1255.73408653542,108.418812884376,0.888473141589252,5.95376540222614,61.8776978417266,10.5549226796285,0.167960934373749,0.721034277903633,-0.2781,-0.1693
23,247,track19,wtc1p03,calm,3.2637362637362637,0.6614683671769154,1.0,4.0,4.0,273,True,69.222,199.44380000001192,0.0,,,,6.0,6.9714285714285715,2.9454674220963173,2.941926345609065,12,68.1815625,0.553925165077036,0.122679996061697,461.759009347913,887.440483634278,129.443266731726,0.932958323829663,12.2710491842324,65.8461538461538,10.0457910024917,0.0814926242236027,0.566771877395218,-1.3369,-1.2469
23,255,track20,wtc2p24,calm,3.7011494252873565,0.5599892210794755,1.0,4.0,4.0,522,True,131.45609999999405,142.1883000000119,0.0,,,,7.0,8.092307692307692,2.5017182130584192,2.4990454371897672,12,130.401520833333,0.543624161073825,0.10723986271948,514.276701417101,842.748080238012,117.337631892261,0.924875317629147,6.90321122593636,62.4235159817352,9.00830572754317,0.144860119047619,0.879273275163003,-0.44,-0.3163
23,260,track7,wtc2p24,calm,4.3073005093378605,1.13791984687319,1.0,5.0,5.0,589,True,148.1918000000119,149.43659999999403,0.0,,,,8.0,6.758389261744966,1.9435726210350583,1.9415692821368948,12,147.1345,0.545037389530931,0.178181070618082,260.699065728433,1087.87460995274,110.069228018644,0.885673105596779,6.23098170414872,62.665544332211,9.01336910977174,0.160488354400749,1.06942069057608,-0.5012,-0.3163
23,265,track13,wtc1p15,calm,3.6069651741293534,0.9432662634596309,1.0,4.0,4.0,201,True,51.07030000001192,79.2225,0.0,,,,9.0,5.882352941176471,2.2873900293255134,2.2844574780058653,11,50.0420833333333,0.5325,0.119025455393373,781.363377409782,879.97867213876,153.967382126685,0.909304177795278,13.0264532434709,62.6595041322314,10.2975482399311,0.0767668667218545,0.565420911658314,-0.417,-0.2511
23,267,track14,wtc1p17,calm,3.473309608540925,0.7320465980095436,1.0,5.0,5.0,281,True,70.87469999998808,82.26740000000596,0.0,,,,10.0,7.726027397260274,2.5159755268524813,2.507817811012917,12,69.8735625,0.531686358754028,0.214418024478562,415.161648716329,1122.82423516138,113.846084341664,0.867739341842776,10.2490566037736,62.3029411764706,9.64125234912813,0.0975699558173785,0.889957659111444,-0.9336,-0.9849
23,271,track6,wtc1p04,calm,3.2691680261011418,1.6009531860969684,1.0,5.0,5.0,613,True,153.91,169.1245,0.0,,,,11.0,4.664516129032258,1.4522661523625844,1.4522661523625844,12,152.922729166667,0.556500408830744,0.116038633746626,305.188064356151,879.321048703528,111.62025477803,0.873671516520163,4.8276198779425,63.7742382271468,10.2231822193168,0.207141412390197,0.901583368698466,-0.2648,-0.5101
23,274,track2,wtc1p15,calm,2.1878172588832485,0.5978309493379591,1.0,4.0,3.0,197,True,49.76509999999404,56.4785,0.0,,,,12.0,6.607843137254902,3.314868804664723,3.312925170068027,12,48.7654375,0.556695741405849,0.251281672351986,137.816062714424,1309.78816901381,130.667587735916,0.855857702101979,13.5333133045227,62.6824877250409,10.2733462726195,0.0738917349726775,0.681576107266024,-0.3972,-0.2511
24,214,track11,wtc1p15,happy,2.260204081632653,0.6313582908859557,1.0,3.0,3.0,196,True,49.94780000001192,53.29690000000596,0.0,,,,1.0,5.568627450980392,2.5684931506849313,2.567514677103718,11,48.8502708333333,0.583205325140809,0.135362059647791,598.935581038626,892.146793708488,150.487594915309,0.909171933973928,13.0615153370817,62.7042483660131,10.3160743236218,0.0765607951445719,0.555419596662472,-0.2187,-0.2511
