target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,spearman_fdr_q,abs_spearman_rho
istc_mean_max_unique_per_sec,spectral_ddmfcc_Mean_10,24,-0.1976448537376199,0.354577726027991,-0.208695652173913,0.3277534837670477,0.9695905384345964,0.208695652173913
istc_mean_max_unique_per_sec,spectral_ddmfcc_Mean_1,24,-0.1189919881719976,0.579720017588734,-0.2034782608695651,0.3402613966398864,0.9695905384345964,0.2034782608695651
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_8,24,0.0588909324197815,0.7845910642034248,0.2034782608695651,0.3402613966398864,0.9695905384345964,0.2034782608695651
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_10,24,-0.1571906353017493,0.4632270551891847,-0.1982608695652173,0.353049435242404,0.9718350045382304,0.1982608695652173
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_24,24,-0.0616692135982869,0.7746785946672925,-0.1965217391304347,0.3573740695159036,0.9732040951079646,0.1965217391304347
istc_mean_max_unique_per_sec,spectral_ddmfcc_Mean_8,24,-0.1158462264114127,0.5898508979597714,-0.1956521739130434,0.3595479632342291,0.9732040951079646,0.1956521739130434
istc_mean_max_unique_per_sec,spectral_spectentropy_Std,24,0.170220621891826,0.4264858712398869,0.1930434782608695,0.3661158349711397,0.9732040951079646,0.1930434782608695
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_22,24,-0.0530413977650765,0.8055661217179424,-0.1921739130434782,0.3683204887556275,0.9732040951079646,0.1921739130434782
istc_mean_max_unique_per_sec,spectral_dmfcc_Mean_9,24,0.1496739746269161,0.4851434467425212,0.1808695652173912,0.397674207416904,0.9732040951079646,0.1808695652173912
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_14,24,-0.1786970011736887,0.4034618054710387,-0.1791304347826086,0.4023034318360596,0.9732040951079646,0.1791304347826086
istc_mean_max_unique_per_sec,spectral_dmfcc_Mean_4,24,-0.1912194100354311,0.3707493129421029,-0.177391304347826,0.4069625513971566,0.9732040951079646,0.177391304347826
istc_mean_max_unique_per_sec,spectral_rolloff85_Mean,24,0.1055428955032159,0.6235502310683556,0.1765217391304347,0.4093032847915007,0.9732040951079646,0.1765217391304347
istc_mean_max_unique_per_sec,duration_mean_s,24,-0.3846551784935265,0.0634585779989172,-0.1713043478260869,0.4235031367844044,0.97626409342898,0.1713043478260869
istc_mean_max_unique_per_sec,spectral_irregularity_Std,24,0.142639285985522,0.5061170726095361,0.1695652173913043,0.4282952504035892,0.97626409342898,0.1695652173913043
istc_mean_max_unique_per_sec,spectral_mfcc_Mean_10,24,-0.0449249772271539,0.8348836148989455,-0.1695652173913043,0.4282952504035892,0.97626409342898,0.1695652173913043
istc_mean_max_unique_per_sec,spectral_brightness_Mean,24,0.1118005668484069,0.6029900955572745,0.1678260869565217,0.4331165526494355,0.97626409342898,0.1678260869565217
istc_mean_max_unique_per_sec,spectral_dmfcc_Mean_10,24,-0.1561642330764562,0.4661891240284723,-0.1669565217391304,0.4355381053206145,0.97626409342898,0.1669565217391304
istc_mean_max_unique_per_sec,duration_std_s,24,-0.3873419828534468,0.0614780445211137,-0.1669565217391304,0.4355381053206145,0.97626409342898,0.1669565217391304
istc_mean_max_unique_per_sec,spectral_ddmfcc_Mean_7,24,-0.2201322146043499,0.301322581360755,-0.1652173913043478,0.4404029231283093,0.977541748446652,0.1652173913043478
istc_mean_max_unique_per_sec,spectral_mfcc_Mean_9,24,0.0542753235063801,0.8011301976357716,0.1634782608695651,0.4452965670426073,0.98068309430311,0.1634782608695651
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_5,24,-0.1444636765951509,0.500635504304636,-0.1617391304347825,0.4502188848463707,0.98068309430311,0.1617391304347825
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_20,24,-0.0506107399963359,0.8143211815603444,-0.1608695652173912,0.452690747765674,0.98068309430311,0.1608695652173912
istc_mean_max_unique_per_sec,spectral_dmfcc_Mean_5,24,0.1214131326345933,0.57197487177045,0.157391304347826,0.4626490916636768,0.98068309430311,0.157391304347826
istc_mean_max_unique_per_sec,spectral_spread_Std,24,-0.046135438983529,0.8304967301443207,-0.1547826086956521,0.4701917070737499,0.98068309430311,0.1547826086956521
istc_mean_max_unique_per_sec,window_t0_s,24,-0.1897333853087702,0.3745489905657048,-0.1539130434782608,0.4727198668976152,0.98068309430311,0.1539130434782608
