target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho
optimizer_peak_coverage_70ms,mtb_pitch_mean,2771,-0.06236400983203792,0.0010213607298825368,-0.07333651985201271,0.00011158298140599892,0.07333651985201271
optimizer_peak_coverage_70ms,mean_pitch,2771,-0.06232918156423292,0.0010280425511124105,-0.07333227310733509,0.00011168556694182454,0.07333227310733509
optimizer_peak_coverage_70ms,mir_brightness,2777,0.04789046371747008,0.011602539891454437,0.0725251168325217,0.00013067055983630405,0.0725251168325217
optimizer_peak_coverage_70ms,spectral_centroid_hz_mean,2777,0.061022775708173285,0.0012941085634650777,0.07181220654003694,0.0001521753037350983,0.07181220654003694
optimizer_peak_coverage_70ms,spectral_rolloff_hz_mean,2777,0.06130093173446605,0.0012293748509685256,0.0710594784429532,0.00017846981291284078,0.0710594784429532
optimizer_peak_coverage_70ms,mtb_ioi_cv,2613,0.07383961905474726,0.00015818847393832996,0.07105879453660395,0.0002777580295857632,0.07105879453660395
optimizer_peak_coverage_70ms,cv_midi_ioi,2613,0.07340349070531119,0.0001730128543497854,0.07073077164836926,0.00029644904226867864,0.07073077164836926
optimizer_peak_coverage_70ms,rms_mean,2777,-0.042639044825299004,0.02464190694205676,-0.06299518010342563,0.0008954228740941434,0.06299518010342563
optimizer_peak_coverage_70ms,onset_strength_std,2777,-0.03922140929869129,0.03876007280152517,-0.06268714036392918,0.0009490747472835669,0.06268714036392918
optimizer_peak_coverage_70ms,onset_strength_mean,2777,-0.043577578643341726,0.021648708936598603,-0.06186917432153962,0.0011063205737100758,0.06186917432153962
optimizer_peak_coverage_70ms,mir_rms,2777,-0.03879063953626921,0.04095266555578224,-0.05723296143432792,0.0025517622462818282,0.05723296143432792
optimizer_peak_coverage_70ms,zero_crossing_rate_mean,2777,0.028599019986204236,0.13188261900393042,0.03832398126312075,0.04344556358578306,0.03832398126312075
optimizer_peak_coverage_70ms,rms_std,2777,-0.006703440255292131,0.7240151351828947,-0.0327403230324489,0.08452556314482494,0.0327403230324489
optimizer_peak_coverage_70ms,mean_note_duration_s,2771,0.007291914242339676,0.7012153550579605,0.03090723639973996,0.10381775433072633,0.03090723639973996
optimizer_peak_coverage_70ms,mtb_duration_mean_s,2771,0.0073019471871853675,0.7008240659928028,0.030832380444538586,0.10465807012294363,0.030832380444538586
optimizer_peak_coverage_70ms,approx_polyphony,2771,-0.01836992843330335,0.33372223428588543,0.021676946845610633,0.25399482180688876,0.021676946845610633
optimizer_peak_coverage_70ms,mtb_approx_polyphony,2777,-0.018247817499372924,0.3364230286934488,0.021519316376396678,0.25695000493721587,0.021519316376396678
optimizer_peak_coverage_70ms,mtb_duration_std_s,2771,-0.0054552022608744906,0.7740847621516072,0.01718545935507868,0.36583308759336813,0.01718545935507868
optimizer_peak_coverage_70ms,active_note_count,2777,0.003997045929664763,0.8332467567129581,-0.014270294408308935,0.4522285091226612,0.014270294408308935
optimizer_peak_coverage_70ms,mtb_active_note_count,2777,0.004664776429905468,0.8059055336118289,-0.013390065463510582,0.4806026914736335,0.013390065463510582
optimizer_peak_coverage_70ms,zero_crossing_rate_std,2777,-0.01013600465605465,0.5934018723976688,0.010509336034228961,0.5798669728319155,0.010509336034228961
optimizer_peak_coverage_70ms,n_note_onsets,2777,-0.0042888116842427675,0.8212730840068797,-0.006844647693809148,0.7184463909976054,0.006844647693809148
optimizer_peak_coverage_70ms,mtb_ioi_mean_s,2710,-0.03342429363224285,0.08191630656661057,-0.006780657106299166,0.7242186284365529,0.006780657106299166
optimizer_peak_coverage_70ms,mtb_n_note_onsets,2777,-0.004254190163830416,0.8226917879008286,-0.0066482804093713,0.7261944435555154,0.0066482804093713
optimizer_peak_coverage_70ms,mean_midi_ioi_s,2710,-0.033220284341065706,0.08380021172035246,-0.006436460487919401,0.7376884833426367,0.006436460487919401
optimizer_peak_density_per_s,n_note_onsets,2880,0.1378937575717632,1.0658538118724707e-13,0.13431089562452972,4.568128140333405e-13,0.13431089562452972
optimizer_peak_density_per_s,mtb_n_note_onsets,2880,0.13782044792213488,1.0984931163434817e-13,0.13372116943519044,5.783240835678704e-13,0.13372116943519044
optimizer_peak_density_per_s,mtb_active_note_count,2880,0.1491985667967794,8.385253042325386e-16,0.13317653530836154,7.184081776845942e-13,0.13317653530836154
optimizer_peak_density_per_s,active_note_count,2880,0.14855057290949544,1.1185668465689042e-15,0.1324779630161317,9.476184337715677e-13,0.1324779630161317
optimizer_peak_density_per_s,mtb_pitch_std,2874,0.12838661657509037,4.902167595355457e-12,0.11819076207895737,2.0747615119902537e-10,0.11819076207895737
optimizer_peak_density_per_s,std_pitch,2809,0.11561848488178347,7.962576087735707e-10,0.10669560657257961,1.440218107356987e-08,0.10669560657257961
optimizer_peak_density_per_s,mtb_ioi_mean_s,2809,-0.12126862633554036,1.1319635431465312e-10,-0.10442866918943929,2.899007861138702e-08,0.10442866918943929
optimizer_peak_density_per_s,mean_midi_ioi_s,2809,-0.12093717111735004,1.2724218002396516e-10,-0.10442788163185922,2.8997052033411077e-08,0.10442788163185922
optimizer_peak_density_per_s,mean_note_duration_s,2874,-0.05030280739627707,0.0069914153094692115,-0.10022994952646172,7.263676917167174e-08,0.10022994952646172
optimizer_peak_density_per_s,mtb_duration_mean_s,2874,-0.0501303422831921,0.007188277662054855,-0.10012135232577736,7.504224050198116e-08,0.10012135232577736
optimizer_peak_density_per_s,mir_brightness,2880,0.08316043370775236,7.871053858109382e-06,0.0990815572536047,9.925602481945867e-08,0.0990815572536047
optimizer_peak_density_per_s,spectral_rolloff_hz_mean,2880,0.039008790920865455,0.03632065834382813,0.07943171388967843,1.9754581112840076e-05,0.07943171388967843
optimizer_peak_density_per_s,spectral_bandwidth_hz_mean,2880,-0.09933338384972339,9.208409303984663e-08,-0.06727225344867954,0.0003029858819297694,0.06727225344867954
optimizer_peak_density_per_s,zero_crossing_rate_mean,2880,0.07830928220808865,2.586064648843704e-05,0.06658245769035416,0.00034941678603203245,0.06658245769035416
optimizer_peak_density_per_s,approx_polyphony,2874,-0.05203469545653494,0.005266878905166704,-0.06613039073718692,0.00038879967822677287,0.06613039073718692
optimizer_peak_density_per_s,mir_roughness,2880,0.03330860845265373,0.07389750968190328,0.0639089634070417,0.0005997346476432235,0.0639089634070417
optimizer_peak_density_per_s,mtb_approx_polyphony,2880,-0.051065493201941384,0.006124120525235443,-0.06236967609999653,0.0008112849879650866,0.06236967609999653
optimizer_peak_density_per_s,spectral_bandwidth_hz_std,2880,-0.10252135139163411,3.5073139554317466e-08,-0.056444368038165764,0.0024437280284565943,0.056444368038165764
optimizer_peak_density_per_s,mtb_duration_std_s,2874,-0.02659344357502435,0.1540709596706558,-0.046554517323813965,0.012558796104825696,0.046554517323813965
