trial_row,stim_name,mean_ioi_s,consensus_median_ioi_s,participant_ioi_to_consensus_ioi_ratio,perceived_tempo_bpm,cv_ioi_pct,wtc_code,manifest_wtc_code,beta_list,beta_perf,beta_score
96,track21,1.2968607954545452,0.5899999999999999,2.198069144838213,46.26556698320903,21.13367573290427,wtc1f05,wtc1f05,3,-0.539,-0.6812
97,track2,0.3468151105651105,0.3249999999999975,1.0671234171234252,173.0028426449882,105.33206724629956,wtc1p15,wtc1p15,3,-0.3972,-0.2511
98,track18,1.1268682891911237,0.5200000000000031,2.167054402290609,53.244909432200416,38.314489586634046,wtc2p01,wtc2p01,1,-0.2781,-0.1693
99,track8,0.5557894736842105,0.5650000000000013,0.9836981835118748,107.95454545454544,32.6424507473625,wtc1f03,wtc1p03,3,-0.6684,-0.6974
100,track9,0.3188900996264009,0.3975000000000008,0.8022392443431454,188.15259573844915,23.317708529808375,wtc1f03,wtc1p03,3,-0.6237,-0.6974
101,track12,0.7605564263322886,0.625,1.2168902821316618,78.88961018887754,66.43256426905002,wtc1p04,wtc1p04,2,-0.3545,-0.5101
102,track15,0.4646799628942485,0.5899999999999999,0.7875931574478792,129.12112591705346,33.09589802691412,wtc1p03,wtc1p03,2,-1.0295,-1.2469
103,track4,0.5319755244755245,0.5225000000000044,1.0181349750727655,112.78714384304445,17.038522898862116,wtc2f06,wtc2f06,1,-0.9994,-0.9258
104,track10,0.253966275659824,0.5049999999999883,0.502903516158079,236.2518403048411,25.248076111835932,wtc1p03,wtc1p03,3,-1.2481,-1.2469
105,track17,0.7798295454545453,0.3999999999999986,1.9495738636363704,76.93989071038253,12.96698782481604,wtc2f07,wtc2f07,2,-0.7004,-0.9718
106,track20,0.4887186828919113,0.4650000000000034,1.051007920197651,122.77001493980136,38.83525482950661,wtc2p24,wtc2p24,1,-0.44,-0.3163
107,track13,0.2969946172248803,0.3500000000000014,0.8485560492139405,202.02386346473344,19.86186718720497,wtc1p15,wtc1p15,2,-0.417,-0.2511
108,track3,0.5801681354359927,0.5349999999999966,1.0844264213756942,103.41829606844983,52.92440199602076,wtc2f06,wtc2f06,1,-1.0934,-0.9258
109,track22,0.5934448051948052,0.6099999999999994,0.9728603363849276,101.10460058758842,18.50706762151379,wtc2f07,wtc2f07,2,-0.8852,-0.9718
110,track24,0.5252306149732621,0.5450000000000017,0.9637258990335054,114.23553442910868,17.357566909457532,wtc1p17,wtc1p17,1,-1.0328,-0.9849
111,track23,0.4518901035673188,0.6450000000000014,0.7006048117322757,132.77564506579574,11.561736587028289,wtc1p03,wtc1p03,3,-1.1204,-1.2469
112,track5,0.4105296610169492,0.5399999999999991,0.7602401129943516,146.15265520978477,43.61321685472559,wtc2p01,wtc2p01,1,-0.3205,-0.1693
113,track19,0.2182792207792208,0.6349999999999989,0.3437468043767263,274.8772869254796,21.822053659751084,wtc1p03,wtc1p03,2,-1.3369,-1.2469
114,track18,0.5553996865203761,0.5200000000000031,1.068076320231486,108.03030944418578,33.36695811355907,wtc2p01,wtc2p01,1,-0.2781,-0.1693
115,track14,0.3810240185950413,0.5050000000000008,0.7545030071188925,157.47038788063648,36.319780429177314,wtc1p17,wtc1p17,1,-0.9336,-0.9849
116,track2,0.3236244911804613,0.3249999999999975,0.9957676651706578,185.4000597456095,31.05458219835191,wtc1p15,wtc1p15,3,-0.3972,-0.2511
117,track6,0.618057184750733,0.5750000000000028,1.074882060436052,97.07839578662684,23.566809565754635,wtc1p04,wtc1p04,2,-0.2648,-0.5101
118,track7,0.4297926393847843,0.504999999999999,0.8510745334352182,139.60220464893365,42.49035231606248,wtc2p24,wtc2p24,1,-0.5012,-0.3163
119,track12,0.6431456827691139,0.625,1.0290330924305822,93.29146040701902,12.607069119214012,wtc1p04,wtc1p04,2,-0.3545,-0.5101
120,track16,0.4881818181818182,0.4799999999999969,1.0170454545454612,122.90502793296088,16.738428974768553,wtc1f05,wtc1f05,3,-0.5387,-0.6812
121,track1,0.4492643540669856,0.3999999999999986,1.123160885167468,133.55165941131835,20.728785270388187,wtc1p15,wtc1p15,2,-0.2186,-0.2511
122,track11,0.4564804587935429,0.3500000000000014,1.3042298822672602,131.44045674721164,8.863551247710781,wtc1p15,wtc1p15,3,-0.2187,-0.2511
123,track21,0.6193120393120393,0.5899999999999999,1.0496814225627786,96.8816948345632,15.126336207211407,wtc1f05,wtc1f05,3,-0.539,-0.6812
124,track19,0.4299445676274945,0.6349999999999989,0.677078059255898,139.55287382996826,22.64497779586142,wtc1p03,wtc1p03,2,-1.3369,-1.2469
125,track15,0.4434722222222222,0.5899999999999999,0.7516478342749531,135.29595991230818,8.119524142795054,wtc1p03,wtc1p03,2,-1.0295,-1.2469
126,track20,0.4812007018716577,0.4650000000000034,1.0348402190788262,124.68809743341303,13.252655017219148,wtc2p24,wtc2p24,1,-0.44,-0.3163
127,track10,0.271903409090909,0.5049999999999883,0.5384225922592383,220.66659701180657,39.105681969445385,wtc1p03,wtc1p03,3,-1.2481,-1.2469
128,track12,1.017430764599639,0.625,1.6278892233594224,58.972071700240086,62.987590218499065,wtc1p04,wtc1p04,2,-0.3545,-0.5101
129,track10,0.4142727272727273,0.5049999999999883,0.8203420342034394,144.83212639894666,63.63902472386576,wtc1p03,wtc1p03,3,-1.2481,-1.2469
130,track22,0.7107294721407625,0.6099999999999994,1.1651302821979723,84.42030667347474,45.91121422596781,wtc2f07,wtc2f07,2,-0.8852,-0.9718
131,track8,0.642230334432407,0.5650000000000013,1.1366908574024877,93.42442544858466,51.413924088621485,wtc1f03,wtc1p03,3,-0.6684,-0.6974
132,track3,0.5801690269529466,0.5349999999999966,1.084428087762524,103.41813715068622,28.44550506251568,wtc2f06,wtc2f06,1,-1.0934,-0.9258
133,track6,0.7599066156615661,0.5750000000000028,1.3215767228896738,78.95707020232305,54.192035098370816,wtc1p04,wtc1p04,2,-0.2648,-0.5101
134,track16,0.7532785299806577,0.4799999999999969,1.569330270793047,79.65181219427646,50.2625247821198,wtc1f05,wtc1f05,3,-0.5387,-0.6812
135,track15,0.4651986754966887,0.5899999999999999,0.7884723313503201,128.97715139867606,36.89105202781596,wtc1p03,wtc1p03,2,-1.0295,-1.2469
136,track7,1.0531233288770054,0.504999999999999,2.0853927304495197,56.97338417522362,17.165268613286084,wtc2p24,wtc2p24,1,-0.5012,-0.3163
137,track21,0.5599972283813747,0.5899999999999999,0.9491478447141946,107.14338742965748,59.036420430862215,wtc1f05,wtc1f05,3,-0.539,-0.6812
138,track14,0.3338474025974027,0.5050000000000008,0.6610839655394103,179.72283005105757,52.86311366626843,wtc1p17,wtc1p17,1,-0.9336,-0.9849
139,track17,0.3939432989690721,0.3999999999999986,0.984858247422684,152.30618253189402,54.13375368418127,wtc2f07,wtc2f07,2,-0.7004,-0.9718
140,track9,0.3292642357642357,0.3975000000000008,0.8283377000358114,182.2244674121304,30.04290424851336,wtc1f03,wtc1p03,3,-0.6237,-0.6974
141,track24,0.2984914101646385,0.5450000000000017,0.547690660852546,201.01080954693427,33.865523208467856,wtc1p17,wtc1p17,1,-1.0328,-0.9849
142,track2,0.3326351351351351,0.3249999999999975,1.0234927234927311,180.37781840341253,34.68469027129406,wtc1p15,wtc1p15,3,-0.3972,-0.2511
143,track11,0.3400673981191223,0.3500000000000014,0.9716211374832026,176.43561344561053,24.41359018439083,wtc1p15,wtc1p15,3,-0.2187,-0.2511
144,track1,0.3491687004270897,0.3999999999999986,0.8729217510677273,171.8367079483651,106.96161475826894,wtc1p15,wtc1p15,2,-0.2186,-0.2511
145,track20,0.2645882407066617,0.4650000000000034,0.569006969261634,226.7674475621143,39.637679507241415,wtc2p24,wtc2p24,1,-0.44,-0.3163
