target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho,fdr_q
max_tap_count_per_100ms_bin,std_pitch,2809,0.3301039378003881,2.1513228403542488e-72,0.3248860673048904,4.710192761771789e-70,0.3248860673048904,7.624624533118084e-69
max_tap_count_per_100ms_bin,mtb_active_note_count,2880,0.3449433726786385,2.909459333015107e-81,0.3153025454187214,1.709417224844993e-67,0.3153025454187214,2.45966145130474e-66
max_tap_count_per_100ms_bin,active_note_count,2880,0.3446632005851052,3.992097258776124e-81,0.3149626330781692,2.4096911477123632e-67,0.3149626330781692,3.2847895118815895e-66
max_tap_count_per_100ms_bin,mtb_ioi_mean_s,2809,-0.3208201288831717,2.9171588455050003e-68,-0.2903040679916276,1.1209175697470075e-55,0.2903040679916276,1.1612706022578997e-54
max_tap_count_per_100ms_bin,mean_midi_ioi_s,2809,-0.3205417896417347,3.86027475798517e-68,-0.2900720854106195,1.3788906057640928e-55,0.2900720854106195,1.3735871803573077e-54
max_tap_count_per_100ms_bin,mir_roughness,2880,0.1953601768113782,3.623604793033015e-26,0.2338198315541012,4.6168320284136885e-37,0.2338198315541012,2.9893987383978632e-36
max_tap_count_per_100ms_bin,mtb_ioi_cv,2702,0.1884276350347533,5.149931835792452e-23,0.2224776021254741,1.1845520294240628e-31,0.2224776021254741,7.1348598981588895e-31
max_tap_count_per_100ms_bin,cv_midi_ioi,2702,0.1878248131979467,7.096177038127578e-23,0.2220839343734755,1.5214337762040668e-31,0.2220839343734755,8.95571245538303e-31
max_tap_count_per_100ms_bin,approx_polyphony,2874,-0.2239432622819338,5.39623177153291e-34,-0.2036104426383206,2.8490699528242764e-28,0.2036104426383206,1.5059369750642604e-27
max_tap_count_per_100ms_bin,mtb_approx_polyphony,2880,-0.2194936760117348,9.333801139316088e-33,-0.1977602256392016,8.721399121958147e-27,0.1977602256392016,4.261966740730491e-26
